0,opt_200,0.3903,0.0032,0.3879,0.0032,4697.0495,22.6148,6024.2725,40.5936,2631.775,9.2348,15.1,0.5385,5.1,0.5385,10.0,0.0
1,opt_200,0.4466,0.0016,0.4441,0.0016,5329.8265,19.4657,5391.4955,19.0764,2639.775,9.2348,16.0,0.6325,6.0,0.6325,10.0,0.0
2,opt_200,0.481,0.0017,0.4784,0.0017,5729.9415,20.8583,4991.3805,17.9509,2641.175,10.2445,16.4,0.4899,6.4,0.4899,10.0,0.0
3,opt_200,0.5021,0.0022,0.4995,0.0022,6074.7615,36.3986,4646.5605,56.0982,2649.575,8.547,16.6,0.9165,6.6,0.9165,10.0,0.0
4,opt_200,0.5158,0.0025,0.5131,0.0024,6298.4215,33.8685,4422.9005,21.1585,2655.975,9.4197,17.2,0.7483,7.2,0.7483,10.0,0.0
5,opt_200,0.5239,0.0019,0.5214,0.0019,6430.2815,22.9213,4291.0405,15.6517,2659.775,9.2348,16.1,0.3,6.1,0.3,10.0,0.0
6,opt_200,0.5298,0.004,0.5272,0.004,6526.5015,61.941,4194.8205,60.6215,2659.775,9.2348,16.4,0.6633,6.4,0.6633,10.0,0.0
7,opt_200,0.541,0.0019,0.5384,0.002,6710.0815,23.6492,4011.2405,14.2603,2659.775,9.2348,16.8,0.7483,6.8,0.7483,10.0,0.0
8,opt_200,0.541,0.0019,0.5384,0.0019,6710.0815,23.6492,4011.2405,14.2603,2659.775,9.2348,17.2,0.7483,7.2,0.7483,10.0,0.0
