100,opt_200,0.1471,0.0028,0.1396,0.0028,1995.5985,37.9685,300.09,5.7095,790.225,14.2739,12.0,0.0,2.0,0.0,10.0,0.0
200,opt_200,0.2667,0.006,0.2582,0.0057,3617.467,81.0492,543.98,12.1878,1394.55,32.0015,13.6,0.4899,3.6,0.4899,10.0,0.0
300,opt_200,0.3397,0.0137,0.3308,0.0135,4608.5165,185.3093,693.01,27.8661,1764.525,69.6651,14.2,0.4,4.2,0.4,10.0,0.0
400,opt_200,0.4321,0.0018,0.4221,0.0018,5861.443,23.7895,881.42,3.5774,2235.55,8.9434,16.0,0.0,6.0,0.0,10.0,0.0
500,opt_200,0.4412,0.0019,0.4334,0.0019,5984.734,25.6749,899.96,3.8609,2273.9,9.6522,12.4,0.6633,6.0,0.0,6.4,0.6633
